[13:10:03 INF] Starting web host
[13:10:05 INF] ### App Version:1.0.0.0 ###
[13:10:07 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[13:10:10 INF] Now listening on: https://localhost:5051
[13:10:10 INF] Now listening on: http://localhost:5050
[13:10:10 INF] Application started. Press Ctrl+C to shut down.
[13:10:10 INF] Hosting environment: Development
[13:10:10 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[13:10:23 WRN] Applying IncludeRules for type 'Pidp.Features.Parties.Create+Command' fails.
System.Reflection.TargetInvocationException: Exception has been thrown by the target of an invocation.
 ---> System.Reflection.TargetInvocationException: Exception has been thrown by the target of an invocation.
 ---> System.NotImplementedException: Given Identity Provider is not supported
   at Pidp.Features.Parties.Create.CommandValidator.<>c__DisplayClass0_0.<.ctor>b__3(Command x) in C:\Development\jps-pidp\backend\webapi\Features\Parties\Create.cs:line 41
   at FluentValidation.Internal.IncludeRule`1.<>c__DisplayClass3_0`1.<Create>b__0(ValidationContext`1 ctx, T _) in /media/jskinner/Linux2/code/FluentValidation/src/FluentValidation/Internal/IncludeRule.cs:line 54
   --- End of inner exception stack trace ---
   at System.RuntimeMethodHandle.InvokeMethod(Object target, Span`1& arguments, Signature sig, Boolean constructor, Boolean wrapExceptions)
   at System.Reflection.RuntimeMethodInfo.Invoke(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
   at MicroElements.Swashbuckle.FluentValidation.FluentValidationSchemaBuilder.GetValidatorGeneric[T](IChildValidatorAdaptor childValidatorAdapter) in /home/runner/work/MicroElements.Swashbuckle.FluentValidation/MicroElements.Swashbuckle.FluentValidation/src/MicroElements.Swashbuckle.FluentValidation/FluentValidationSchemaBuilder.cs:line 202
   --- End of inner exception stack trace ---
   at System.RuntimeMethodHandle.InvokeMethod(Object target, Span`1& arguments, Signature sig, Boolean constructor, Boolean wrapExceptions)
   at System.Reflection.RuntimeMethodInfo.Invoke(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
   at MicroElements.Swashbuckle.FluentValidation.FluentValidationSchemaBuilder.GetValidatorFromChildValidatorAdapter(IChildValidatorAdaptor childValidatorAdapter) in /home/runner/work/MicroElements.Swashbuckle.FluentValidation/MicroElements.Swashbuckle.FluentValidation/src/MicroElements.Swashbuckle.FluentValidation/FluentValidationSchemaBuilder.cs:line 183
   at MicroElements.Swashbuckle.FluentValidation.FluentValidationSchemaBuilder.AddRulesFromIncludedValidators(IValidator validator, ILogger logger, SchemaGenerationContext schemaGenerationContext) in /home/runner/work/MicroElements.Swashbuckle.FluentValidation/MicroElements.Swashbuckle.FluentValidation/src/MicroElements.Swashbuckle.FluentValidation/FluentValidationSchemaBuilder.cs:line 120
[16:50:26 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[16:50:30 INF] Now listening on: https://localhost:5051
[16:50:30 INF] Now listening on: http://localhost:5050
[16:50:30 INF] Application started. Press Ctrl+C to shut down.
[16:50:30 INF] Hosting environment: Development
[16:50:30 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[16:50:46 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:50:46 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 9989.5964 ms
[16:51:09 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:52:42 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 115781.8399 ms
[16:54:31 WRN] Compiling a query which loads related collections for more than one collection navigation, either via 'Include' or through projection, but no 'QuerySplittingBehavior' has been configured. By default, Entity Framework will use 'QuerySplittingBehavior.SingleQuery', which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))'.
[16:54:31 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 1124.5755 ms
[16:54:34 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 121.6481 ms
[16:54:34 INF] HTTP GET /api/parties/1012/user-type responded 200 in 85.2065 ms
[16:54:34 INF] HTTP GET /api/parties/1012/crown-region/122207.0734/user-orgunit responded 200 in 202.3539 ms
[16:54:44 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:54:44 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 6403.7842 ms
[16:55:07 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[16:55:09 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 25409.2158 ms
[16:57:08 INF] Starting web host
[16:57:09 INF] ### App Version:1.0.0.0 ###
[16:57:09 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[16:57:18 INF] Now listening on: https://localhost:5051
[16:57:18 INF] Now listening on: http://localhost:5050
[16:57:18 INF] Application started. Press Ctrl+C to shut down.
[16:57:18 INF] Hosting environment: Development
[16:57:18 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[16:57:32 WRN] Compiling a query which loads related collections for more than one collection navigation, either via 'Include' or through projection, but no 'QuerySplittingBehavior' has been configured. By default, Entity Framework will use 'QuerySplittingBehavior.SingleQuery', which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))'.
[16:57:33 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 3779.8698 ms
[16:57:34 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 182.1887 ms
[16:57:35 INF] HTTP GET /api/parties/1012/user-type responded 200 in 85.7755 ms
[16:57:35 INF] HTTP GET /api/parties/1012/crown-region/122207.0734/user-orgunit responded 200 in 191.7912 ms
[16:57:49 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[17:00:35 INF] Starting web host
[17:00:37 INF] ### App Version:1.0.0.0 ###
[17:00:37 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[17:00:45 INF] Now listening on: https://localhost:5051
[17:00:45 INF] Now listening on: http://localhost:5050
[17:00:45 INF] Application started. Press Ctrl+C to shut down.
[17:00:45 INF] Hosting environment: Development
[17:00:45 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[17:01:11 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[17:01:11 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 10649.3706 ms
[17:01:17 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[17:01:17 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 6443.1813 ms
[17:02:28 INF] Starting web host
[17:02:29 INF] ### App Version:1.0.0.0 ###
[17:02:29 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[17:02:42 INF] Now listening on: https://localhost:5051
[17:02:42 INF] Now listening on: http://localhost:5050
[17:02:42 INF] Application started. Press Ctrl+C to shut down.
[17:02:42 INF] Hosting environment: Development
[17:02:42 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[17:03:00 WRN] Compiling a query which loads related collections for more than one collection navigation, either via 'Include' or through projection, but no 'QuerySplittingBehavior' has been configured. By default, Entity Framework will use 'QuerySplittingBehavior.SingleQuery', which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))'.
[17:03:00 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 3246.5687 ms
[17:03:02 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 128.8472 ms
[17:03:02 INF] HTTP GET /api/parties/1012/user-type responded 200 in 74.0100 ms
[17:03:03 INF] HTTP GET /api/parties/1012/crown-region/122207.0734/user-orgunit responded 200 in 166.8344 ms
[17:03:21 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[17:04:31 INF] Starting web host
[17:04:32 INF] ### App Version:1.0.0.0 ###
[17:04:32 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[17:04:55 INF] Now listening on: https://localhost:5051
[17:04:55 INF] Now listening on: http://localhost:5050
[17:04:55 INF] Application started. Press Ctrl+C to shut down.
[17:04:55 INF] Hosting environment: Development
[17:04:55 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[17:05:36 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[17:06:06 INF] Starting web host
[17:06:06 INF] ### App Version:1.0.0.0 ###
[17:06:06 INF] ### PIdP Configuration:{"ApplicationUrl":"http://localhost:4200","AddressAutocompleteClient":{"ApiKey":"\u003Credacted\u003E","Url":"https://ws1.postescanada-canadapost.ca/AddressComplete/Interactive/"},"ConnectionStrings":{"PidpDatabase":"Host=fedora;Port=5444;Database=pipd;Username=postgres;Password=Pa55w0rd"},"ChesClient":{"Enabled":true,"Url":"https://ches-dev.apps.silver.devops.gov.bc.ca/api/v1","ClientId":"PSP_SERVICE_CLIENT","ClientSecret":"\u003Credacted\u003E","TokenUrl":"https://dev.oidc.gov.bc.ca/auth/realms/jbd6rnxw/protocol/openid-connect/token"},"KafkaCluster":{"Url":"","ClientId":"","ClientSecret":"","BoostrapServers":"pidp-kafka-cluster-5b7aa5-test.apps.silver.devops.gov.bc.ca:443","SecurityProtocol":"","SaslMechanism":"","ConsumerTopicName":"dems-notification-ack","ProducerTopicName":"dems-access-request","SaslOauthbearerTokenEndpointUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","SaslOauthbearerProducerClientId":"kafka-producer","SaslOauthbearerProducerClientSecret":"AwtHq6XXnoLZKcMdtXDohpIhfTHsMGe2","SaslOauthbearerConsumerClientId":"kafka-consumer","SaslOauthbearerConsumerClientSecret":"vwwQ3erVkBzVX3i1P6le5DiEYhUd6kDh","SslCaLocation":"C:\\certs\\pidp\\ca.crt","SslCertificateLocation":"C:\\certs\\pidp\\client\\ca.crt","SslKeyLocation":"C:\\certs\\pidp\\client\\ca.key"},"Keycloak":{"RealmUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST","WellKnownConfig":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/.well-known/openid-configuration","TokenUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/realms/DEMSTEST/protocol/openid-connect/token","AdministrationUrl":"https://pidp-sso-e27db1-test.apps.gold.devops.gov.bc.ca/auth/admin/realms/DEMSTEST","AdministrationClientId":"PIDP-SERVICE","AdministrationClientSecret":"3s8dwnqNHyDdtG1ZhhERgqXFK4WY7cyO","HcimClientId":"HCIMWEB"},"LdapClient":{"Url":"https://common-logon-dev.hlth.gov.bc.ca/"},"MailServer":{"Url":"localhost","Port":1025},"PlrClient":{"Url":"http://localhost:5060/api"},"JumClient":{"Url":"https://localhost:7215/api","RealmUrl":"","TokenUrl":"protocol/openid-connect/token","AdministrationUrl":"","AdministrationClientId":"","AdministrationClientSecret":""}} ###
[17:07:23 INF] Now listening on: https://localhost:5051
[17:07:23 INF] Now listening on: http://localhost:5050
[17:07:23 INF] Application started. Press Ctrl+C to shut down.
[17:07:23 INF] Hosting environment: Development
[17:07:23 INF] Content root path: C:\Development\jps-pidp\backend\webapi
[17:07:33 INF] HTTP GET /api/lookups responded 200 in 2270.8764 ms
[17:07:33 INF] HTTP GET /api/lookups responded 200 in 2486.6975 ms
[17:07:57 INF] HTTP GET /api/lookups responded 200 in 88.9549 ms
[17:07:58 INF] HTTP GET /api/parties responded 200 in 443.3361 ms
[17:07:58 WRN] Compiling a query which loads related collections for more than one collection navigation, either via 'Include' or through projection, but no 'QuerySplittingBehavior' has been configured. By default, Entity Framework will use 'QuerySplittingBehavior.SingleQuery', which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))'.
[17:07:59 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 1510.0934 ms
[17:08:03 INF] HTTP POST /api/parties/1012/profile-status responded 200 in 146.9924 ms
[17:08:03 INF] HTTP GET /api/parties/1012/user-type responded 200 in 96.7246 ms
[17:08:03 INF] HTTP GET /api/parties/1012/crown-region/122207.0734/user-orgunit responded 200 in 149.8220 ms
[17:08:13 ERR] Received non-success status code "Forbidden" with message: {"error":"unknown_error"}.
[17:08:21 INF] HTTP POST /api/access-requests/digital-evidence responded 400 in 15935.8878 ms
